date,product_id,forecast_horizon,product_units
2026-01-05,WL-PROD-194,7day,190
2026-01-05,WL-PROD-195,7day,190
2026-01-05,WL-PROD-200,7day,395
2026-01-05,WL-PROD-201,7day,395
2026-01-05,WL-PROD-202,7day,227
2026-01-05,WL-PROD-203,7day,227
2026-01-05,WL-PROD-204,7day,168
2026-01-05,WL-PROD-205,7day,168
2026-01-05,WL-PROD-210,7day,383
2026-01-05,WL-PROD-211,7day,383
2026-01-05,WL-PROD-212,7day,186
2026-01-05,WL-PROD-213,7day,186
2026-01-05,WL-PROD-214,7day,197
2026-01-05,WL-PROD-215,7day,197
2026-01-05,WL-PROD-220,7day,459
2026-01-05,WL-PROD-221,7day,459
2026-01-05,WL-PROD-222,7day,216
2026-01-05,WL-PROD-223,7day,216
2026-01-05,WL-PROD-224,7day,243
2026-01-05,WL-PROD-225,7day,243
2026-01-05,WL-PROD-230,7day,390
2026-01-05,WL-PROD-231,7day,390
2026-01-05,WL-PROD-232,7day,175
2026-01-05,WL-PROD-233,7day,175
2026-01-05,WL-PROD-234,7day,215
2026-01-05,WL-PROD-235,7day,215
2026-01-05,WL-PROD-240,7day,391
2026-01-05,WL-PROD-241,7day,391
2026-01-05,WL-PROD-242,7day,225
2026-01-05,WL-PROD-243,7day,225
2026-01-05,WL-PROD-244,7day,166
2026-01-05,WL-PROD-245,7day,166
2026-01-05,WL-PROD-250,7day,401
2026-01-05,WL-PROD-251,7day,401
2026-01-05,WL-PROD-252,7day,225
2026-01-05,WL-PROD-253,7day,225
2026-01-05,WL-PROD-254,7day,176
2026-01-05,WL-PROD-255,7day,176
2026-01-05,WL-PROD-260,7day,435
2026-01-05,WL-PROD-261,7day,435
2026-01-05,WL-PROD-262,7day,166
2026-01-05,WL-PROD-263,7day,166
2026-01-05,WL-PROD-264,7day,269
2026-01-05,WL-PROD-265,7day,269
2026-01-05,WL-PROD-270,7day,530
2026-01-05,WL-PROD-271,7day,530
2026-01-05,WL-PROD-272,7day,276
2026-01-05,WL-PROD-273,7day,276
2026-01-05,WL-PROD-274,7day,254
2026-01-05,WL-PROD-275,7day,254
2026-01-05,WL-PROD-280,7day,359
2026-01-05,WL-PROD-281,7day,359
2026-01-05,WL-PROD-282,7day,193
2026-01-05,WL-PROD-283,7day,193
2026-01-05,WL-PROD-284,7day,166
2026-01-05,WL-PROD-285,7day,166
2026-01-05,WL-PROD-290,7day,439
2026-01-05,WL-PROD-291,7day,439
2026-01-05,WL-PROD-292,7day,237
2026-01-05,WL-PROD-293,7day,237
2026-01-05,WL-PROD-294,7day,202
2026-01-05,WL-PROD-295,7day,202
2026-01-06,WL-PROD-101,7day,336
2026-01-06,WL-PROD-102,7day,336
2026-01-06,WL-PROD-103,7day,156
2026-01-06,WL-PROD-104,7day,156
2026-01-06,WL-PROD-105,7day,156
2026-01-06,WL-PROD-106,7day,180
2026-01-06,WL-PROD-107,7day,180
2026-01-06,WL-PROD-108,7day,180
2026-01-06,WL-PROD-109,7day,180
2026-01-06,WL-PROD-110,7day,430
2026-01-06,WL-PROD-111,7day,430
2026-01-06,WL-PROD-112,7day,243
2026-01-06,WL-PROD-113,7day,243
2026-01-06,WL-PROD-114,7day,187
2026-01-06,WL-PROD-115,7day,187
2026-01-06,WL-PROD-116,7day,187
2026-01-06,WL-PROD-120,7day,253
2026-01-06,WL-PROD-121,7day,253
2026-01-06,WL-PROD-122,7day,253
2026-01-06,WL-PROD-123,7day,116
2026-01-06,WL-PROD-124,7day,116
2026-01-06,WL-PROD-125,7day,116
2026-01-06,WL-PROD-126,7day,137
2026-01-06,WL-PROD-127,7day,137
2026-01-06,WL-PROD-130,7day,369
2026-01-06,WL-PROD-131,7day,369
2026-01-06,WL-PROD-132,7day,162
2026-01-06,WL-PROD-133,7day,162
2026-01-06,WL-PROD-134,7day,207
2026-01-06,WL-PROD-135,7day,207
2026-01-06,WL-PROD-136,7day,207
2026-01-06,WL-PROD-140,7day,421
2026-01-06,WL-PROD-141,7day,421
2026-01-06,WL-PROD-142,7day,231
2026-01-06,WL-PROD-143,7day,231
2026-01-06,WL-PROD-144,7day,190
2026-01-06,WL-PROD-145,7day,190
2026-01-06,WL-PROD-146,7day,190
2026-01-06,WL-PROD-150,7day,397
2026-01-06,WL-PROD-151,7day,397
2026-01-06,WL-PROD-152,7day,124
2026-01-06,WL-PROD-153,7day,124
2026-01-06,WL-PROD-154,7day,124
2026-01-06,WL-PROD-155,7day,273
2026-01-06,WL-PROD-156,7day,273
2026-01-06,WL-PROD-160,7day,378
2026-01-06,WL-PROD-161,7day,378
2026-01-06,WL-PROD-162,7day,200
2026-01-06,WL-PROD-163,7day,200
2026-01-06,WL-PROD-164,7day,200
2026-01-06,WL-PROD-165,7day,178
2026-01-06,WL-PROD-166,7day,178
2026-01-06,WL-PROD-170,7day,313
2026-01-06,WL-PROD-171,7day,313
2026-01-06,WL-PROD-172,7day,137
2026-01-06,WL-PROD-173,7day,137
2026-01-06,WL-PROD-174,7day,137
2026-01-06,WL-PROD-175,7day,176
2026-01-06,WL-PROD-176,7day,176
2026-01-06,WL-PROD-180,7day,412
2026-01-06,WL-PROD-181,7day,412
2026-01-06,WL-PROD-182,7day,192
2026-01-06,WL-PROD-183,7day,192
2026-01-06,WL-PROD-184,7day,220
2026-01-06,WL-PROD-185,7day,220
2026-01-06,WL-PROD-190,7day,390
2026-01-06,WL-PROD-191,7day,390
2026-01-06,WL-PROD-192,7day,198
2026-01-06,WL-PROD-193,7day,198
2026-01-06,WL-PROD-194,7day,192
2026-01-06,WL-PROD-195,7day,192
2026-01-06,WL-PROD-200,7day,403
2026-01-06,WL-PROD-201,7day,403
2026-01-06,WL-PROD-202,7day,234
2026-01-06,WL-PROD-203,7day,234
2026-01-06,WL-PROD-204,7day,169
2026-01-06,WL-PROD-205,7day,169
2026-01-06,WL-PROD-210,7day,380
2026-01-06,WL-PROD-211,7day,380
2026-01-06,WL-PROD-212,7day,184
2026-01-06,WL-PROD-213,7day,184
2026-01-06,WL-PROD-214,7day,196
2026-01-06,WL-PROD-215,7day,196
2026-01-06,WL-PROD-220,7day,459
2026-01-06,WL-PROD-221,7day,459
2026-01-06,WL-PROD-222,7day,216
2026-01-06,WL-PROD-223,7day,216
2026-01-06,WL-PROD-224,7day,243
2026-01-06,WL-PROD-225,7day,243
2026-01-06,WL-PROD-230,7day,392
2026-01-06,WL-PROD-231,7day,392
2026-01-06,WL-PROD-232,7day,176
2026-01-06,WL-PROD-233,7day,176
2026-01-06,WL-PROD-234,7day,216
2026-01-06,WL-PROD-235,7day,216
2026-01-06,WL-PROD-240,7day,393
2026-01-06,WL-PROD-241,7day,393
2026-01-06,WL-PROD-242,7day,227
2026-01-06,WL-PROD-243,7day,227
2026-01-06,WL-PROD-244,7day,166
2026-01-06,WL-PROD-245,7day,166
2026-01-06,WL-PROD-250,7day,400
2026-01-06,WL-PROD-251,7day,400
2026-01-06,WL-PROD-252,7day,224
2026-01-06,WL-PROD-253,7day,224
2026-01-06,WL-PROD-254,7day,176
2026-01-06,WL-PROD-255,7day,176
2026-01-06,WL-PROD-260,7day,434
2026-01-06,WL-PROD-261,7day,434
2026-01-06,WL-PROD-262,7day,165
2026-01-06,WL-PROD-263,7day,165
2026-01-06,WL-PROD-264,7day,269
2026-01-06,WL-PROD-265,7day,269
2026-01-06,WL-PROD-270,7day,533
2026-01-06,WL-PROD-271,7day,533
2026-01-06,WL-PROD-272,7day,280
2026-01-06,WL-PROD-273,7day,280
2026-01-06,WL-PROD-274,7day,253
2026-01-06,WL-PROD-275,7day,253
2026-01-06,WL-PROD-280,7day,359
2026-01-06,WL-PROD-281,7day,359
2026-01-06,WL-PROD-282,7day,193
2026-01-06,WL-PROD-283,7day,193
2026-01-06,WL-PROD-284,7day,166
2026-01-06,WL-PROD-285,7day,166
2026-01-06,WL-PROD-290,7day,436
2026-01-06,WL-PROD-291,7day,436
2026-01-06,WL-PROD-292,7day,237
2026-01-06,WL-PROD-293,7day,237
2026-01-06,WL-PROD-294,7day,199
2026-01-06,WL-PROD-295,7day,199
